in s,C2 in V
-1.0244E-06,2.930E-04
-1.0240E-06,1.074E-03
-1.0236E-06,9.766E-05
-1.0232E-06,4.883E-04
-1.0228E-06,2.930E-04
-1.0224E-06,2.930E-04
-1.0220E-06,4.883E-04
-1.0216E-06,2.930E-04
-1.0212E-06,-9.766E-05
-1.0208E-06,-9.766E-05
-1.0204E-06,4.883E-04
-1.0200E-06,2.930E-04
-1.0196E-06,4.883E-04
-1.0192E-06,9.766E-05
-1.0188E-06,1.074E-03
-1.0184E-06,2.930E-04
-1.0180E-06,2.930E-04
-1.0176E-06,2.930E-04
-1.0172E-06,8.789E-04
-1.0168E-06,1.270E-03
-1.0164E-06,9.766E-05
-1.0160E-06,8.789E-04
-1.0156E-06,8.789E-04
-1.0152E-06,4.883E-04
-1.0148E-06,9.766E-05
-1.0144E-06,9.766E-05
-1.0140E-06,4.883E-04
-1.0136E-06,9.766E-05
-1.0132E-06,2.930E-04
-1.0128E-06,-9.766E-05
-1.0124E-06,2.930E-04
-1.0120E-06,4.883E-04
-1.0116E-06,2.930E-04
-1.0112E-06,6.836E-04
-1.0108E-06,2.930E-04
-1.0104E-06,8.789E-04
-1.0100E-06,1.270E-03
-1.0096E-06,4.883E-04
-1.0092E-06,6.836E-04
-1.0088E-06,-9.766E-05
-1.0084E-06,4.883E-04
-1.0080E-06,8.789E-04
-1.0076E-06,6.836E-04
-1.0072E-06,-9.766E-05
-1.0068E-06,2.930E-04
-1.0064E-06,-9.766E-05
-1.0060E-06,6.836E-04
-1.0056E-06,9.766E-05
-1.0052E-06,-9.766E-05
-1.0048E-06,6.836E-04
-1.0044E-06,6.836E-04
-1.0040E-06,2.930E-04
-1.0036E-06,4.883E-04
-1.0032E-06,4.883E-04
-1.0028E-06,-9.766E-05
-1.0024E-06,9.766E-05
-1.0020E-06,4.883E-04
-1.0016E-06,4.883E-04
-1.0012E-06,1.074E-03
-1.0008E-06,-9.766E-05
-1.0004E-06,9.766E-05
-1.0000E-06,9.766E-05
-9.9960E-07,6.836E-04
-9.9920E-07,2.930E-04
-9.9880E-07,9.766E-05
-9.9840E-07,4.883E-04
-9.9800E-07,6.836E-04
-9.9760E-07,2.930E-04
-9.9720E-07,2.930E-04
-9.9680E-07,4.883E-04
-9.9640E-07,8.789E-04
-9.9600E-07,1.270E-03
-9.9560E-07,6.836E-04
-9.9520E-07,4.883E-04
-9.9480E-07,6.836E-04
-9.9440E-07,4.883E-04
-9.9400E-07,-9.766E-05
-9.9360E-07,-9.766E-05
-9.9320E-07,4.883E-04
-9.9280E-07,4.883E-04
-9.9240E-07,2.930E-04
-9.9200E-07,-9.766E-05
-9.9160E-07,2.930E-04
-9.9120E-07,6.836E-04
-9.9080E-07,2.930E-04
-9.9040E-07,6.836E-04
-9.9000E-07,6.836E-04
-9.8960E-07,4.883E-04
-9.8920E-07,4.883E-04
-9.8880E-07,9.766E-05
-9.8840E-07,4.883E-04
-9.8800E-07,-9.766E-05
-9.8760E-07,4.883E-04
-9.8720E-07,9.766E-05
-9.8680E-07,2.930E-04
-9.8640E-07,6.836E-04
-9.8600E-07,6.836E-04
-9.8560E-07,2.930E-04
-9.8520E-07,6.836E-04
-9.8480E-07,1.074E-03
-9.8440E-07,1.270E-03
-9.8400E-07,2.930E-04
-9.8360E-07,4.883E-04
-9.8320E-07,8.789E-04
-9.8280E-07,4.883E-04
-9.8240E-07,9.766E-05
-9.8200E-07,9.766E-05
-9.8160E-07,-9.766E-05
-9.8120E-07,-9.766E-05
-9.8080E-07,6.836E-04
-9.8040E-07,1.270E-03
-9.8000E-07,1.074E-03
-9.7960E-07,4.883E-04
-9.7920E-07,6.836E-04
-9.7880E-07,-9.766E-05
-9.7840E-07,4.883E-04
-9.7800E-07,-9.766E-05
-9.7760E-07,6.836E-04
-9.7720E-07,6.836E-04
-9.7680E-07,4.883E-04
-9.7640E-07,1.074E-03
-9.7600E-07,9.766E-05
-9.7560E-07,6.836E-04
-9.7520E-07,4.883E-04
-9.7480E-07,4.883E-04
-9.7440E-07,8.789E-04
-9.7400E-07,2.930E-04
-9.7360E-07,8.789E-04
-9.7320E-07,6.836E-04
-9.7280E-07,4.883E-04
-9.7240E-07,2.930E-04
-9.7200E-07,6.836E-04
-9.7160E-07,1.270E-03
-9.7120E-07,1.270E-03
-9.7080E-07,6.836E-04
-9.7040E-07,4.883E-04
-9.7000E-07,6.836E-04
-9.6960E-07,4.883E-04
-9.6920E-07,-9.766E-05
-9.6880E-07,-9.766E-05
-9.6840E-07,4.883E-04
-9.6800E-07,4.883E-04
-9.6760E-07,4.883E-04
-9.6720E-07,-9.766E-05
-9.6680E-07,6.836E-04
-9.6640E-07,-9.766E-05
-9.6600E-07,6.836E-04
-9.6560E-07,6.836E-04
-9.6520E-07,9.766E-05
-9.6480E-07,-2.930E-04
-9.6440E-07,2.930E-04
-9.6400E-07,-9.766E-05
-9.6360E-07,1.074E-03
-9.6320E-07,6.836E-04
-9.6280E-07,8.789E-04
-9.6240E-07,4.883E-04
-9.6200E-07,9.766E-05
-9.6160E-07,9.766E-05
-9.6120E-07,9.766E-05
-9.6080E-07,4.883E-04
-9.6040E-07,2.930E-04
-9.6000E-07,4.883E-04
-9.5960E-07,6.836E-04
-9.5920E-07,4.883E-04
-9.5880E-07,8.789E-04
-9.5840E-07,8.789E-04
-9.5800E-07,2.930E-04
-9.5760E-07,6.836E-04
-9.5720E-07,9.766E-05
-9.5680E-07,2.930E-04
-9.5640E-07,2.930E-04
-9.5600E-07,9.766E-05
-9.5560E-07,2.930E-04
-9.5520E-07,-6.836E-04
-9.5480E-07,6.836E-04
-9.5440E-07,9.766E-05
-9.5400E-07,2.930E-04
-9.5360E-07,2.930E-04
-9.5320E-07,4.883E-04
-9.5280E-07,8.789E-04
-9.5240E-07,9.766E-05
-9.5200E-07,2.930E-04
-9.5160E-07,4.883E-04
-9.5120E-07,8.789E-04
-9.5080E-07,4.883E-04
-9.5040E-07,-9.766E-05
-9.5000E-07,1.074E-03
-9.4960E-07,6.836E-04
-9.4920E-07,4.883E-04
-9.4880E-07,4.883E-04
-9.4840E-07,1.074E-03
-9.4800E-07,4.883E-04
-9.4760E-07,6.836E-04
-9.4720E-07,4.883E-04
-9.4680E-07,-9.766E-05
-9.4640E-07,4.883E-04
-9.4600E-07,4.883E-04
-9.4560E-07,1.270E-03
-9.4520E-07,9.766E-05
-9.4480E-07,4.883E-04
-9.4440E-07,4.883E-04
-9.4400E-07,4.883E-04
-9.4360E-07,4.883E-04
-9.4320E-07,9.766E-05
-9.4280E-07,6.836E-04
-9.4240E-07,4.883E-04
-9.4200E-07,4.883E-04
-9.4160E-07,2.930E-04
-9.4120E-07,2.930E-04
-9.4080E-07,9.766E-05
-9.4040E-07,8.789E-04
-9.4000E-07,4.883E-04
-9.3960E-07,2.930E-04
-9.3920E-07,2.930E-04
-9.3880E-07,6.836E-04
-9.3840E-07,6.836E-04
-9.3800E-07,4.883E-04
-9.3760E-07,9.766E-05
-9.3720E-07,4.883E-04
-9.3680E-07,4.883E-04
-9.3640E-07,4.883E-04
-9.3600E-07,4.883E-04
-9.3560E-07,2.930E-04
-9.3520E-07,1.074E-03
-9.3480E-07,6.836E-04
-9.3440E-07,-9.766E-05
-9.3400E-07,1.270E-03
-9.3360E-07,6.836E-04
-9.3320E-07,4.883E-04
-9.3280E-07,4.883E-04
-9.3240E-07,2.930E-04
-9.3200E-07,4.883E-04
-9.3160E-07,1.074E-03
-9.3120E-07,2.930E-04
-9.3080E-07,4.883E-04
-9.3040E-07,-9.766E-05
-9.3000E-07,4.883E-04
-9.2960E-07,9.766E-05
-9.2920E-07,9.766E-05
-9.2880E-07,6.836E-04
-9.2840E-07,4.883E-04
-9.2800E-07,-2.930E-04
-9.2760E-07,6.836E-04
-9.2720E-07,4.883E-04
-9.2680E-07,4.883E-04
-9.2640E-07,4.883E-04
-9.2600E-07,4.883E-04
-9.2560E-07,6.836E-04
-9.2520E-07,9.766E-05
-9.2480E-07,-9.766E-05
-9.2440E-07,2.930E-04
-9.2400E-07,8.789E-04
-9.2360E-07,2.930E-04
-9.2320E-07,4.883E-04
-9.2280E-07,2.930E-04
-9.2240E-07,2.930E-04
-9.2200E-07,4.883E-04
-9.2160E-07,4.883E-04
-9.2120E-07,4.883E-04
-9.2080E-07,6.836E-04
-9.2040E-07,-9.766E-05
-9.2000E-07,1.074E-03
-9.1960E-07,9.766E-05
-9.1920E-07,2.930E-04
-9.1880E-07,1.660E-03
-9.1840E-07,4.883E-04
-9.1800E-07,4.883E-04
-9.1760E-07,8.789E-04
-9.1720E-07,1.270E-03
-9.1680E-07,6.836E-04
-9.1640E-07,2.930E-04
-9.1600E-07,4.883E-04
-9.1560E-07,6.836E-04
-9.1520E-07,4.883E-04
-9.1480E-07,-9.766E-05
-9.1440E-07,8.789E-04
-9.1400E-07,-9.766E-05
-9.1360E-07,6.836E-04
-9.1320E-07,4.883E-04
-9.1280E-07,4.883E-04
-9.1240E-07,9.766E-05
-9.1200E-07,2.930E-04
-9.1160E-07,2.930E-04
-9.1120E-07,6.836E-04
-9.1080E-07,4.883E-04
-9.1040E-07,9.766E-05
-9.1000E-07,9.766E-05
-9.0960E-07,4.883E-04
-9.0920E-07,4.883E-04
-9.0880E-07,8.789E-04
-9.0840E-07,2.930E-04
-9.0800E-07,4.883E-04
-9.0760E-07,6.836E-04
-9.0720E-07,4.883E-04
-9.0680E-07,6.836E-04
-9.0640E-07,8.789E-04
-9.0600E-07,9.766E-05
-9.0560E-07,8.789E-04
-9.0520E-07,4.883E-04
-9.0480E-07,6.836E-04
-9.0440E-07,-4.883E-04
-9.0400E-07,-2.930E-04
-9.0360E-07,9.766E-05
-9.0320E-07,2.930E-04
-9.0280E-07,6.836E-04
-9.0240E-07,1.270E-03
-9.0200E-07,1.074E-03
-9.0160E-07,4.883E-04
-9.0120E-07,-9.766E-05
-9.0080E-07,4.883E-04
-9.0040E-07,-9.766E-05
-9.0000E-07,4.883E-04
-8.9960E-07,9.766E-05
-8.9920E-07,9.766E-05
-8.9880E-07,6.836E-04
-8.9840E-07,1.074E-03
-8.9800E-07,-9.766E-05
-8.9760E-07,4.883E-04
-8.9720E-07,4.883E-04
-8.9680E-07,6.836E-04
-8.9640E-07,4.883E-04
-8.9600E-07,4.883E-04
-8.9560E-07,4.883E-04
-8.9520E-07,4.883E-04
-8.9480E-07,8.789E-04
-8.9440E-07,9.766E-05
-8.9400E-07,9.766E-05
-8.9360E-07,1.074E-03
-8.9320E-07,2.930E-04
-8.9280E-07,6.836E-04
-8.9240E-07,4.883E-04
-8.9200E-07,4.883E-04
-8.9160E-07,4.883E-04
-8.9120E-07,4.883E-04
-8.9080E-07,-2.930E-04
-8.9040E-07,9.766E-05
-8.9000E-07,9.766E-05
-8.8960E-07,-9.766E-05
-8.8920E-07,9.766E-05
-8.8880E-07,2.930E-04
-8.8840E-07,1.270E-03
-8.8800E-07,1.074E-03
-8.8760E-07,4.883E-04
-8.8720E-07,4.883E-04
-8.8680E-07,1.074E-03
-8.8640E-07,6.836E-04
-8.8600E-07,-9.766E-05
-8.8560E-07,1.074E-03
-8.8520E-07,2.930E-04
-8.8480E-07,-9.766E-05
-8.8440E-07,1.270E-03
-8.8400E-07,4.883E-04
-8.8360E-07,-2.930E-04
-8.8320E-07,-2.930E-04
-8.8280E-07,2.930E-04
-8.8240E-07,8.789E-04
-8.8200E-07,9.766E-05
-8.8160E-07,4.883E-04
-8.8120E-07,6.836E-04
-8.8080E-07,8.789E-04
-8.8040E-07,9.766E-05
-8.8000E-07,-9.766E-05
-8.7960E-07,9.766E-05
-8.7920E-07,4.883E-04
-8.7880E-07,6.836E-04
-8.7840E-07,-4.883E-04
-8.7800E-07,9.766E-05
-8.7760E-07,6.836E-04
-8.7720E-07,1.074E-03
-8.7680E-07,4.883E-04
-8.7640E-07,2.930E-04
-8.7600E-07,6.836E-04
-8.7560E-07,8.789E-04
-8.7520E-07,2.930E-04
-8.7480E-07,4.883E-04
-8.7440E-07,8.789E-04
-8.7400E-07,-2.930E-04
-8.7360E-07,4.883E-04
-8.7320E-07,8.789E-04
-8.7280E-07,4.883E-04
-8.7240E-07,1.074E-03
-8.7200E-07,4.883E-04
-8.7160E-07,-9.766E-05
-8.7120E-07,2.930E-04
-8.7080E-07,6.836E-04
-8.7040E-07,-9.766E-05
-8.7000E-07,6.836E-04
-8.6960E-07,4.883E-04
-8.6920E-07,2.930E-04
-8.6880E-07,-9.766E-05
-8.6840E-07,9.766E-05
-8.6800E-07,4.883E-04
-8.6760E-07,9.766E-05
-8.6720E-07,2.930E-04
-8.6680E-07,4.883E-04
-8.6640E-07,2.930E-04
-8.6600E-07,2.930E-04
-8.6560E-07,9.766E-05
-8.6520E-07,-9.766E-05
-8.6480E-07,6.836E-04
-8.6440E-07,8.789E-04
-8.6400E-07,-4.883E-04
-8.6360E-07,-9.766E-05
-8.6320E-07,6.836E-04
-8.6280E-07,9.766E-05
-8.6240E-07,9.766E-05
-8.6200E-07,-9.766E-05
-8.6160E-07,1.074E-03
-8.6120E-07,4.883E-04
-8.6080E-07,9.766E-05
-8.6040E-07,4.883E-04
-8.6000E-07,2.930E-04
-8.5960E-07,8.789E-04
-8.5920E-07,-6.836E-04
-8.5880E-07,4.883E-04
-8.5840E-07,2.930E-04
-8.5800E-07,1.074E-03
-8.5760E-07,8.789E-04
-8.5720E-07,4.883E-04
-8.5680E-07,2.930E-04
-8.5640E-07,-9.766E-05
-8.5600E-07,6.836E-04
-8.5560E-07,4.883E-04
-8.5520E-07,9.766E-05
-8.5480E-07,2.930E-04
-8.5440E-07,-9.766E-05
-8.5400E-07,-4.883E-04
-8.5360E-07,2.930E-04
-8.5320E-07,9.766E-05
-8.5280E-07,9.766E-05
-8.5240E-07,2.930E-04
-8.5200E-07,6.836E-04
-8.5160E-07,6.836E-04
-8.5120E-07,-9.766E-05
-8.5080E-07,-2.930E-04
-8.5040E-07,8.789E-04
-8.5000E-07,-9.766E-05
-8.4960E-07,9.766E-05
-8.4920E-07,4.883E-04
-8.4880E-07,2.930E-04
-8.4840E-07,4.883E-04
-8.4800E-07,-6.836E-04
-8.4760E-07,4.883E-04
-8.4720E-07,1.074E-03
-8.4680E-07,-2.930E-04
-8.4640E-07,-9.766E-05
-8.4600E-07,4.883E-04
-8.4560E-07,9.766E-05
-8.4520E-07,2.930E-04
-8.4480E-07,4.883E-04
-8.4440E-07,1.270E-03
-8.4400E-07,2.930E-04
-8.4360E-07,-9.766E-05
-8.4320E-07,4.883E-04
-8.4280E-07,2.930E-04
-8.4240E-07,4.883E-04
-8.4200E-07,6.836E-04
-8.4160E-07,2.930E-04
-8.4120E-07,2.930E-04
-8.4080E-07,-2.930E-04
-8.4040E-07,4.883E-04
-8.4000E-07,4.883E-04
-8.3960E-07,1.270E-03
-8.3920E-07,4.883E-04
-8.3880E-07,2.930E-04
-8.3840E-07,4.883E-04
-8.3800E-07,1.074E-03
-8.3760E-07,6.836E-04
-8.3720E-07,8.789E-04
-8.3680E-07,4.883E-04
-8.3640E-07,4.883E-04
-8.3600E-07,6.836E-04
-8.3560E-07,2.930E-04
-8.3520E-07,6.836E-04
-8.3480E-07,4.883E-04
-8.3440E-07,4.883E-04
-8.3400E-07,8.789E-04
-8.3360E-07,-9.766E-05
-8.3320E-07,6.836E-04
-8.3280E-07,6.836E-04
-8.3240E-07,6.836E-04
-8.3200E-07,6.836E-04
-8.3160E-07,6.836E-04
-8.3120E-07,4.883E-04
-8.3080E-07,-9.766E-05
-8.3040E-07,8.789E-04
-8.3000E-07,4.883E-04
-8.2960E-07,4.883E-04
-8.2920E-07,4.883E-04
-8.2880E-07,-9.766E-05
-8.2840E-07,4.883E-04
-8.2800E-07,4.883E-04
-8.2760E-07,4.883E-04
-8.2720E-07,2.930E-04
-8.2680E-07,4.883E-04
-8.2640E-07,6.836E-04
-8.2600E-07,6.836E-04
-8.2560E-07,-9.766E-05
-8.2520E-07,2.930E-04
-8.2480E-07,1.074E-03
-8.2440E-07,2.930E-04
-8.2400E-07,-9.766E-05
-8.2360E-07,4.883E-04
-8.2320E-07,6.836E-04
-8.2280E-07,4.883E-04
-8.2240E-07,9.766E-05
-8.2200E-07,4.883E-04
-8.2160E-07,4.883E-04
-8.2120E-07,9.766E-05
-8.2080E-07,4.883E-04
-8.2040E-07,2.930E-04
-8.2000E-07,2.930E-04
-8.1960E-07,-9.766E-05
-8.1920E-07,9.766E-05
-8.1880E-07,6.836E-04
-8.1840E-07,4.883E-04
-8.1800E-07,4.883E-04
-8.1760E-07,2.930E-04
-8.1720E-07,6.836E-04
-8.1680E-07,4.883E-04
-8.1640E-07,-9.766E-05
-8.1600E-07,9.766E-05
-8.1560E-07,4.883E-04
-8.1520E-07,2.930E-04
-8.1480E-07,2.930E-04
-8.1440E-07,9.766E-05
-8.1400E-07,-9.766E-05
-8.1360E-07,6.836E-04
-8.1320E-07,6.836E-04
-8.1280E-07,6.836E-04
-8.1240E-07,4.883E-04
-8.1200E-07,4.883E-04
-8.1160E-07,-9.766E-05
-8.1120E-07,1.270E-03
-8.1080E-07,2.930E-04
-8.1040E-07,1.074E-03
-8.1000E-07,9.766E-05
-8.0960E-07,-9.766E-05
-8.0920E-07,6.836E-04
-8.0880E-07,1.074E-03
-8.0840E-07,2.930E-04
-8.0800E-07,2.930E-04
-8.0760E-07,-9.766E-05
-8.0720E-07,6.836E-04
-8.0680E-07,1.074E-03
-8.0640E-07,2.930E-04
-8.0600E-07,-9.766E-05
-8.0560E-07,8.789E-04
-8.0520E-07,-9.766E-05
-8.0480E-07,-9.766E-05
-8.0440E-07,9.766E-05
-8.0400E-07,6.836E-04
-8.0360E-07,6.836E-04
-8.0320E-07,-9.766E-05
-8.0280E-07,6.836E-04
-8.0240E-07,9.766E-05
-8.0200E-07,2.930E-04
-8.0160E-07,-9.766E-05
-8.0120E-07,2.930E-04
-8.0080E-07,8.789E-04
-8.0040E-07,2.930E-04
-8.0000E-07,4.883E-04
-7.9960E-07,1.270E-03
-7.9920E-07,6.836E-04
-7.9880E-07,9.766E-05
-7.9840E-07,8.789E-04
-7.9800E-07,8.789E-04
-7.9760E-07,6.836E-04
-7.9720E-07,4.883E-04
-7.9680E-07,2.930E-04
-7.9640E-07,4.883E-04
-7.9600E-07,6.836E-04
-7.9560E-07,4.883E-04
-7.9520E-07,4.883E-04
-7.9480E-07,4.883E-04
-7.9440E-07,8.789E-04
-7.9400E-07,9.766E-05
-7.9360E-07,9.766E-05
-7.9320E-07,4.883E-04
-7.9280E-07,-9.766E-05
-7.9240E-07,4.883E-04
-7.9200E-07,9.766E-05
-7.9160E-07,9.766E-05
-7.9120E-07,2.930E-04
-7.9080E-07,4.883E-04
-7.9040E-07,4.883E-04
-7.9000E-07,8.789E-04
-7.8960E-07,4.883E-04
-7.8920E-07,2.930E-04
-7.8880E-07,-9.766E-05
-7.8840E-07,2.930E-04
-7.8800E-07,6.836E-04
-7.8760E-07,9.766E-05
-7.8720E-07,4.883E-04
-7.8680E-07,1.270E-03
-7.8640E-07,1.660E-03
-7.8600E-07,6.836E-04
-7.8560E-07,8.789E-04
-7.8520E-07,6.836E-04
-7.8480E-07,4.883E-04
-7.8440E-07,1.270E-03
-7.8400E-07,4.883E-04
-7.8360E-07,6.836E-04
-7.8320E-07,1.074E-03
-7.8280E-07,2.930E-04
-7.8240E-07,4.883E-04
-7.8200E-07,4.883E-04
-7.8160E-07,6.836E-04
-7.8120E-07,6.836E-04
-7.8080E-07,2.930E-04
-7.8040E-07,4.883E-04
-7.8000E-07,4.883E-04
-7.7960E-07,4.883E-04
-7.7920E-07,1.270E-03
-7.7880E-07,8.789E-04
-7.7840E-07,4.883E-04
-7.7800E-07,9.766E-05
-7.7760E-07,-9.766E-05
-7.7720E-07,9.766E-05
-7.7680E-07,6.836E-04
-7.7640E-07,6.836E-04
-7.7600E-07,6.836E-04
-7.7560E-07,4.883E-04
-7.7520E-07,9.766E-05
-7.7480E-07,1.074E-03
-7.7440E-07,-9.766E-05
-7.7400E-07,2.930E-04
-7.7360E-07,1.074E-03
-7.7320E-07,4.883E-04
-7.7280E-07,2.930E-04
-7.7240E-07,8.789E-04
-7.7200E-07,4.883E-04
-7.7160E-07,4.883E-04
-7.7120E-07,4.883E-04
-7.7080E-07,1.270E-03
-7.7040E-07,-2.930E-04
-7.7000E-07,-9.766E-05
-7.6960E-07,4.883E-04
-7.6920E-07,2.930E-04
-7.6880E-07,2.930E-04
-7.6840E-07,2.930E-04
-7.6800E-07,4.883E-04
-7.6760E-07,4.883E-04
-7.6720E-07,4.883E-04
-7.6680E-07,2.930E-04
-7.6640E-07,4.883E-04
-7.6600E-07,6.836E-04
-7.6560E-07,9.766E-05
-7.6520E-07,2.930E-04
-7.6480E-07,4.883E-04
-7.6440E-07,4.883E-04
-7.6400E-07,1.270E-03
-7.6360E-07,2.930E-04
-7.6320E-07,4.883E-04
-7.6280E-07,2.930E-04
-7.6240E-07,4.883E-04
-7.6200E-07,9.766E-05
-7.6160E-07,9.766E-05
-7.6120E-07,6.836E-04
-7.6080E-07,4.883E-04
-7.6040E-07,2.930E-04
-7.6000E-07,6.836E-04
-7.5960E-07,6.836E-04
-7.5920E-07,4.883E-04
-7.5880E-07,1.074E-03
-7.5840E-07,6.836E-04
-7.5800E-07,8.789E-04
-7.5760E-07,1.074E-03
-7.5720E-07,-9.766E-05
-7.5680E-07,-9.766E-05
-7.5640E-07,8.789E-04
-7.5600E-07,9.766E-05
-7.5560E-07,9.766E-05
-7.5520E-07,2.930E-04
-7.5480E-07,-2.930E-04
-7.5440E-07,4.883E-04
-7.5400E-07,4.883E-04
-7.5360E-07,4.883E-04
-7.5320E-07,4.883E-04
-7.5280E-07,4.883E-04
-7.5240E-07,2.930E-04
-7.5200E-07,4.883E-04
-7.5160E-07,8.789E-04
-7.5120E-07,-9.766E-05
-7.5080E-07,2.930E-04
-7.5040E-07,4.883E-04
-7.5000E-07,2.930E-04
-7.4960E-07,9.766E-05
-7.4920E-07,6.836E-04
-7.4880E-07,6.836E-04
-7.4840E-07,4.883E-04
-7.4800E-07,2.930E-04
-7.4760E-07,-9.766E-05
-7.4720E-07,6.836E-04
-7.4680E-07,6.836E-04
-7.4640E-07,9.766E-05
-7.4600E-07,4.883E-04
-7.4560E-07,4.883E-04
-7.4520E-07,-2.930E-04
-7.4480E-07,6.836E-04
-7.4440E-07,6.836E-04
-7.4400E-07,4.883E-04
-7.4360E-07,4.883E-04
-7.4320E-07,-2.930E-04
-7.4280E-07,1.074E-03
-7.4240E-07,-9.766E-05
-7.4200E-07,8.789E-04
-7.4160E-07,-9.766E-05
-7.4120E-07,2.930E-04
-7.4080E-07,6.836E-04
-7.4040E-07,4.883E-04
-7.4000E-07,9.766E-05
-7.3960E-07,6.836E-04
-7.3920E-07,-2.930E-04
-7.3880E-07,4.883E-04
-7.3840E-07,4.883E-04
-7.3800E-07,6.836E-04
-7.3760E-07,-9.766E-05
-7.3720E-07,2.930E-04
-7.3680E-07,-2.930E-04
-7.3640E-07,2.930E-04
-7.3600E-07,2.930E-04
-7.3560E-07,6.836E-04
-7.3520E-07,6.836E-04
-7.3480E-07,6.836E-04
-7.3440E-07,2.930E-04
-7.3400E-07,6.836E-04
-7.3360E-07,6.836E-04
-7.3320E-07,6.836E-04
-7.3280E-07,2.930E-04
-7.3240E-07,4.883E-04
-7.3200E-07,2.930E-04
-7.3160E-07,4.883E-04
-7.3120E-07,-6.836E-04
-7.3080E-07,9.766E-05
-7.3040E-07,-9.766E-05
-7.3000E-07,4.883E-04
-7.2960E-07,6.836E-04
-7.2920E-07,4.883E-04
-7.2880E-07,1.660E-03
-7.2840E-07,4.883E-04
-7.2800E-07,2.930E-04
-7.2760E-07,6.836E-04
-7.2720E-07,4.883E-04
-7.2680E-07,4.883E-04
-7.2640E-07,-9.766E-05
-7.2600E-07,6.836E-04
-7.2560E-07,1.074E-03
-7.2520E-07,9.766E-05
-7.2480E-07,2.930E-04
-7.2440E-07,-9.766E-05
-7.2400E-07,2.930E-04
-7.2360E-07,4.883E-04
-7.2320E-07,1.074E-03
-7.2280E-07,4.883E-04
-7.2240E-07,2.930E-04
-7.2200E-07,4.883E-04
-7.2160E-07,2.930E-04
-7.2120E-07,6.836E-04
-7.2080E-07,2.930E-04
-7.2040E-07,9.766E-05
-7.2000E-07,2.930E-04
-7.1960E-07,6.836E-04
-7.1920E-07,1.074E-03
-7.1880E-07,-4.883E-04
-7.1840E-07,2.930E-04
-7.1800E-07,-9.766E-05
-7.1760E-07,4.883E-04
-7.1720E-07,4.883E-04
-7.1680E-07,4.883E-04
-7.1640E-07,4.883E-04
-7.1600E-07,2.930E-04
-7.1560E-07,2.930E-04
-7.1520E-07,9.766E-05
-7.1480E-07,4.883E-04
-7.1440E-07,4.883E-04
-7.1400E-07,6.836E-04
-7.1360E-07,-9.766E-05
-7.1320E-07,1.074E-03
-7.1280E-07,1.074E-03
-7.1240E-07,-9.766E-05
-7.1200E-07,9.766E-05
-7.1160E-07,2.930E-04
-7.1120E-07,9.766E-05
-7.1080E-07,2.930E-04
-7.1040E-07,4.883E-04
-7.1000E-07,4.883E-04
-7.0960E-07,1.074E-03
-7.0920E-07,-9.766E-05
-7.0880E-07,2.930E-04
-7.0840E-07,9.766E-05
-7.0800E-07,4.883E-04
-7.0760E-07,4.883E-04
-7.0720E-07,4.883E-04
-7.0680E-07,9.766E-05
-7.0640E-07,-9.766E-05
-7.0600E-07,1.074E-03
-7.0560E-07,2.930E-04
-7.0520E-07,4.883E-04
-7.0480E-07,6.836E-04
-7.0440E-07,1.074E-03
-7.0400E-07,8.789E-04
-7.0360E-07,2.930E-04
-7.0320E-07,6.836E-04
-7.0280E-07,9.766E-05
-7.0240E-07,4.883E-04
-7.0200E-07,1.270E-03
-7.0160E-07,6.836E-04
-7.0120E-07,2.930E-04
-7.0080E-07,2.930E-04
-7.0040E-07,2.930E-04
-7.0000E-07,4.883E-04
-6.9960E-07,4.883E-04
-6.9920E-07,-9.766E-05
